,time,days,metal_creep_strain_rr,metal_creep_strain_tt,metal_creep_strain_zz,oxide_creep_strain_rr,oxide_creep_strain_tt,oxide_creep_strain_zz,oxide_stress_rr,oxide_stress_tt,oxide_stress_zz,years,dt,state,T_gas,T_steam,p_gas,p_steam
755,16279200,188.41666666667,-0.00017515508865786,0.00020571477224978,-3.0559683591918e-05,-2.6382256284322e-07,3.3349344221758e-07,-6.967087937436e-08,-16.53179997233,38.694529890189,-0.19318004927996,0.52337962962963,50400.0,1,1100.0,530.0,0.2,17.0
759,16365600,189.41666666667,-0.00017585027574281,0.00020652206685189,-3.0671791109082e-05,-2.6621357406745e-07,3.3667259979507e-07,-7.045902572762901e-08,-16.53096900696,38.793393402093,-0.18366114300801,0.52615740740741,50400.0,1,1100.0,530.0,0.2,17.0
763,16452000,190.41666666667,-0.00017654485029218998,0.00020732870336112,-3.0783853068925e-05,-2.6861730372141e-07,3.3987030852742e-07,-7.125300480600599e-08,-16.530138388964,38.892224930993,-0.17414540812066,0.52893518518519,50400.0,1,1100.0,530.0,0.2,17.0
767,16538400,191.41666666667,-0.00017723881862904,0.00020813468871202,-3.0895870082983e-05,-2.7103380139238e-07,3.4308665009332e-07,-7.2052848700944e-08,-16.529308072846,38.990981528593004,-0.16464224685360998,0.53171296296296,50400.0,1,1100.0,530.0,0.2,17.0
771,16624800,192.41666666667,-0.00017793190298791002,0.0002089396855001,-3.1007782512190004e-05,-2.7346286093169e-07,3.4632133961953e-07,-7.2858478687841e-08,-16.525542744618,39.063309992492,-0.15575988372426,0.53449074074074,50400.0,1,1100.0,530.0,0.2,17.0
775,16711200,193.41666666667,-0.00017862442318275,0.00020974408041508,-3.1119657232331e-05,-2.759047934246e-07,3.4957482655596e-07,-7.3670033131359e-08,-16.524726432660998,39.16451564922,-0.1455010513941,0.53726851851852,50400.0,1,1100.0,530.0,0.2,17.0
779,16797600,194.41666666667,-0.00017931635947233,0.00021054785107972,-3.1231491607391e-05,-2.7835960460084e-07,3.5284712461134e-07,-7.4487520010505e-08,-16.523927691151,39.263859871911,-0.13579592137718,0.5400462962963,50400.0,1,1100.0,530.0,0.2,17.0
783,16884000,195.41666666667,-0.00018000771812487,0.0002113510044181,-3.1343286293229e-05,-2.8082734315426996e-07,3.5613831477115e-07,-7.5310971616875e-08,-16.523099707798,39.363272822818,-0.1260945101575,0.54282407407407,50400.0,1,1100.0,530.0,0.2,17.0
787,16970400,196.41666666667,-0.00018069850418378,0.00021215354684875,-3.1455042664966e-05,-2.8330805271590006e-07,3.5944846661659996e-07,-7.614041390069501e-08,-16.522270620642,39.462750923397,-0.11632258163593,0.54560185185185,50400.0,1,1100.0,530.0,0.2,17.0
791,17056800,197.41666666667,-0.00018138895672745,0.00021295577073217,-3.156681400472e-05,-2.8580197191519997e-07,3.6277793328045996e-07,-7.697596136526299e-08,-16.524337657918,39.582356439072,-0.10779294285591999,0.54837962962963,50400.0,1,1100.0,530.0,0.2,17.0
795,17143200,198.41666666667,-0.00018207861418926,0.00021375710885701001,-3.1678494667755e-05,-2.8830873238011e-07,3.6612618518667996e-07,-7.781745280657099e-08,-16.520824867483,39.660274020666,-0.09707796632070698,0.55115740740741,50400.0,1,1100.0,530.0,0.2,17.0
799,17229600,199.41666666667,-0.00018276772230178,0.00021455786332426002,-3.1790141022474e-05,-2.9082858038605e-07,3.6949358631444e-07,-7.8665005928387e-08,-16.519988882828,39.759916129326,-0.08725432760007999,0.5539351851851899,50400.0,1,1100.0,530.0,0.2,17.0
803,17316000,200.41666666667,-0.0001834562855397,0.00021535803952015,-3.1901753980452005e-05,-2.9336156437798e-07,3.7288021615999e-07,-7.9518651782003e-08,-16.519181930075,39.860135966392,-0.07735611828736401,0.5567129629629599,50400.0,1,1100.0,530.0,0.2,17.0
807,17402400,201.41666666667,-0.00018414430036553,0.00021615763265031,-3.201333228478e-05,-2.9590771394074997e-07,3.7628612442220004e-07,-8.0378410481447e-08,-16.518306922974,39.959679150321996,-0.067552559567462,0.55949074074074,50400.0,1,1100.0,530.0,0.2,17.0
811,17488800,202.41666666667,-0.00018483176951374,0.00021695664662928002,-3.2124877115536e-05,-2.9846706176885e-07,3.7971136388853e-07,-8.1244302119681e-08,-16.517477949519,40.058436578353,-0.057974564432123,0.56226851851852,50400.0,1,1100.0,530.0,0.2,17.0
815,17575200,203.41666666667,-0.00018551872049400001,0.00021775511455445,-3.2236394060449e-05,-3.0103966227738e-07,3.8315601650644004e-07,-8.2116354229064e-08,-16.516610621526002,40.160006001225,-0.04773523278361,0.5650462962963001,50400.0,1,1100.0,530.0,0.2,17.0
819,17661600,204.41666666667,-0.00018620512869299,0.00021855300608404,-3.2347877391051e-05,-3.0362552377687e-07,3.8662010411937e-07,-8.299458034249999e-08,-16.515790565906,40.257869646409,-0.038372103985359,0.56782407407407,50400.0,1,1100.0,530.0,0.2,17.0
823,17748000,205.41666666667,-0.00018689102683627,0.00021935035992265,-3.2459333086373996e-05,-3.0622471708542e-07,3.9010373420398996e-07,-8.3879017118573e-08,-16.514992130229,40.358801941208,-0.028254641241307003,0.57060185185185,50400.0,1,1100.0,530.0,0.2,17.0
827,17834400,206.41666666667,-0.00018757639604978,0.00022014715381189,-3.2570757762103006e-05,-3.0883726461599e-07,3.9360695054671e-07,-8.4769685930725e-08,-16.514111391651,40.456657683866,-0.018872951684825,0.57337962962963,50400.0,1,1100.0,530.0,0.2,17.0
831,17920800,207.41666666667,-0.00018826124988421,0.00022094340347917003,-3.2682153594951004e-05,-3.1146321648193e-07,3.9712983119774e-07,-8.5666614715813e-08,-16.513291629713,40.556341802002,-0.0090491863636403,0.5761574074074101,50400.0,1,1100.0,530.0,0.2,17.0
835,18007200,208.41666666667,-0.00018894558933582,0.00022173911059727002,-3.2793521261449e-05,-3.1410260229644e-07,4.0067242475640996e-07,-8.6569822459967e-08,-16.512426641765,40.655844340373,0.00075087906458853,0.5789351851851899,50400.0,1,1100.0,530.0,0.2,17.0
839,18093600,209.41666666667,-0.00018962943000075,0.00022253429303228998,-3.2904863031543e-05,-3.1675547971835e-07,4.0423482254337003e-07,-8.7479342825019e-08,-16.511598858605,40.755240296385004,0.01050574492169,0.5817129629629599,50400.0,1,1100.0,530.0,0.2,17.0
843,18180000,210.41666666667,-0.00019031276707323,0.00022332894510088998,-3.3016178027660997e-05,-3.1942188264353e-07,4.0781708198051e-07,-8.8395199336985e-08,-16.51076619569,40.854002000348004,0.020123756232534,0.58449074074074,50400.0,1,1100.0,530.0,0.2,17.0
847,18266400,211.41666666667,-0.0001909956049503,0.00022412307179027003,-3.3127466839972e-05,-3.2210184802148e-07,4.1141926301899e-07,-8.931741499751401e-08,-16.509931196163002,40.953554956680996,0.029928268238807003,0.58726851851852,50400.0,1,1100.0,530.0,0.2,17.0
851,18352800,212.41666666667,-0.00019167795119488,0.00022491668166785,-3.3238730472961e-05,-3.2479541953069e-07,4.1504143599903e-07,-9.024601646833801e-08,-16.509116883381,41.053744437138,0.039857159274252,0.5900462962963001,50400.0,1,1100.0,530.0,0.2,17.0
855,18439200,213.41666666667,-0.00019235979773002,0.00022570976554783998,-3.3349967817819e-05,-3.275026230321e-07,4.1868364532722e-07,-9.118102229512301e-08,-16.508264974238,41.152306812663,0.049443582096608,0.5928240740740699,50400.0,1,1100.0,530.0,0.2,17.0
859,18525600,214.41666666667,-0.00019304115009191998,0.00022650232973377003,-3.3461179641853005e-05,-3.302235038769e-07,4.2234596557333997e-07,-9.2122461696444e-08,-16.507416025374997,41.250998549154,0.05902714636594901,0.59560185185185,50400.0,1,1100.0,530.0,0.2,17.0
863,18612000,215.41666666667,-0.00019372200453848999,0.00022729436940957003,-3.3572364871081e-05,-3.3295809540135e-07,4.2602845217455e-07,-9.307035677319198e-08,-16.506631011885,41.348979663508,0.06849005886140701,0.59837962962963,50400.0,1,1100.0,530.0,0.2,17.0
867,18698400,216.41666666667,-0.00019440236368543,0.00022808589656731,-3.3683532881884e-05,-3.357064317625e-07,4.2973118817775e-07,-9.402475641525099e-08,-16.508702676025,41.443213445748,0.070647822332879,0.6011574074074101,50400.0,1,1100.0,530.0,0.2,17.0
871,18784800,217.41666666667,-0.00019508222478829,0.00022887689921675,-3.3794674428461e-05,-3.3846854189259997e-07,4.3345419462151003e-07,-9.498565272890401e-08,-16.507883490731,41.540663147728,0.079975115818417,0.60393518518519,50400.0,1,1100.0,530.0,0.2,17.0
875,18871200,218.41666666667,-0.00019576164419164,0.00022966743496447,-3.3905790772833e-05,-3.4124454389713e-07,4.3719762610317003e-07,-9.5953082206041e-08,-16.504233621644,41.647097183015,0.097549738000873,0.60671296296296,50400.0,1,1100.0,530.0,0.2,17.0
879,18957600,219.41666666667,-0.00019644059715873,0.00023045748269967002,-3.4016885540934005e-05,-3.4403443496933e-07,4.4096151128965e-07,-9.6927076320324e-08,-16.503408037344002,41.745796275141004,0.10716760313314999,0.6094907407407401,50400.0,1,1100.0,530.0,0.2,17.0
883,19044000,220.41666666667004,-0.00019711905841693998,0.00023124701187738999,-3.4127953460458e-05,-3.4683823854624e-07,4.4474589789118994e-07,-9.790765934495302e-08,-16.502508505861,41.842217049009996,0.11629156870615,0.61226851851852,50400.0,1,1100.0,530.0,0.2,17.0
887,19130400,221.41666666667004,-0.00019779704746194,0.00023203604630301,-3.4238998841065996e-05,-3.4965601236061e-07,4.4855087369640997e-07,-9.8894861335799e-08,-16.501689907537997,41.940803812061,0.12589320787476999,0.6150462962963,50400.0,1,1100.0,530.0,0.2,17.0
891,19216800,222.41666666667004,-0.00019847449363259,0.00023282450962656002,-3.435001599397e-05,-3.5248770979038e-07,4.5237640876361997e-07,-9.9888698973242e-08,-16.503795396157,42.027227075201004,0.12653615913062,0.6178240740740699,50400.0,1,1100.0,530.0,0.2,17.0
895,19303200,223.41666666667004,-0.00019915146160501,0.00023361247022058,-3.4461008615571995e-05,-3.5533344104937e-07,4.5622264135451e-07,-1.0088920030513999e-07,-16.502980411379003,42.124374461397,0.13582424982146,0.62060185185185,50400.0,1,1100.0,530.0,0.2,17.0
899,19389600,224.41666666667004,-0.00019982802851903998,0.00023440001152751002,-3.4571983008469e-05,-3.581933495272e-07,4.600897571565e-07,-1.0189640762929e-07,-16.499184512291,42.233901333971,0.15441409072961,0.62337962962963,50400.0,1,1100.0,530.0,0.2,17.0
903,19476000,225.41666666667004,-0.00020050406253578,0.00023518699288564,-3.4682930349858e-05,-3.6106728733538e-07,4.6397760826871994e-07,-1.0291032093334e-07,-16.501348187477,42.318574569017,0.1543969732978,0.6261574074074101,50400.0,1,1100.0,530.0,0.2,17.0
907,19562400,226.41666666667004,-0.00020117962771828998,0.00023597348186355,-3.4793854145267e-05,-3.6395539381569e-07,4.6788637892203997e-07,-1.0393098510635001e-07,-16.500532335883,42.415569474099,0.16366624681815,0.6289351851851899,50400.0,1,1100.0,530.0,0.2,17.0
911,19648800,227.41666666667004,-0.0002018547307376,0.0002367594864742,-3.4904755736603e-05,-3.6685770063262e-07,4.7181611815363997e-07,-1.0495841752102e-07,-16.499717324621,42.512547260388,0.17293691372642003,0.63171296296296,50400.0,1,1100.0,530.0,0.2,17.0
915,19735200,228.41666666667004,-0.00020252937466038002,0.00023754501037867,-3.5015635718293e-05,-3.6977424355147e-07,4.7576688394078997e-07,-1.0599264038932e-07,-16.498902850074998,42.609479879246,0.18220253949535,0.63449074074074,50400.0,1,1100.0,530.0,0.2,17.0
919,19821600,229.41666666667004,-0.00020320356339492,0.00023833005748706,-3.5126494092138e-05,-3.7270507324884e-07,4.797387601524e-07,-1.0703368690356e-07,-16.498088395870003,42.706360754645,0.19146201909086,0.63726851851852,50400.0,1,1100.0,530.0,0.2,17.0
923,19908000,230.41666666667004,-0.00020387729901423998,0.00023911463027306002,-3.5237331258811e-05,-3.7565023090274e-07,4.8373181434319e-07,-1.0808158344045999e-07,-16.497274799478,42.803183835974004,0.20071249438523,0.6400462962963,50400.0,1,1100.0,530.0,0.2,17.0
927,19994400,231.41666666667004,-0.00020455058454926,0.00023989873233884,-3.5348147789586e-05,-3.7860975375636e-07,4.8774610677723e-07,-1.0913635302087e-07,-16.496461582894,42.899957873590004,0.20995718387089002,0.6428240740740699,50400.0,1,1100.0,530.0,0.2,17.0
931,20080800,232.41666666667004,-0.00020522342206368,0.00024068236587477997,-3.5458943811101e-05,-3.8158367926065e-07,4.917816985982701e-07,-1.1019801933761e-07,-16.495648524369,42.996691175943006,0.21919805418584,0.64560185185185,50400.0,1,1100.0,530.0,0.2,17.0
935,20167200,233.41666666667004,-0.00020589581435448,0.00024146553423286,-3.556971987838e-05,-3.8457204368433e-07,4.958386484873901e-07,-1.1126660480306e-07,-16.49483581518,43.093378799505,0.22843342818094,0.64837962962963,50400.0,1,1100.0,530.0,0.2,17.0
939,20253600,234.41666666667004,-0.00020656776503728,0.00024224824118189,-3.5680476144608e-05,-3.8757489924513e-07,4.999170430029e-07,-1.1234214375776999e-07,-16.494023116239998,43.190016233179996,0.23766330249991,0.65115740740741,50400.0,1,1100.0,530.0,0.2,17.0
943,20340000,235.41666666667004,-0.00020723927569401,0.00024303048865001,-3.5791212955995e-05,-3.9059227461794e-07,5.0401692788853e-07,-1.1342465327058999e-07,-16.493211076173,43.286597378691,0.24688505366704003,0.6539351851851899,50400.0,1,1100.0,530.0,0.2,17.0
947,20426400,236.41666666667004,-0.0002079103495815,0.00024381228017377002,-3.5901930592268e-05,-3.9362422220931e-07,5.081383899737e-07,-1.1451416776438999e-07,-16.492399385826,43.383163575769,0.25610927124961,0.6567129629629599,50400.0,1,1100.0,530.0,0.2,17.0
951,20512800,237.41666666667004,-0.0002085809895188,0.00024459361893636,-3.6012629417552e-05,-3.9667077941638e-07,5.122814900514301e-07,-1.1561071063505e-07,-16.491588657437998,43.479657550552,0.26532158101156,0.65949074074074,50400.0,1,1100.0,530.0,0.2,17.0
955,20599200,238.41666666667004,-0.0002092511966927,0.00024537450626434,-3.6123309571638e-05,-3.9973198068278e-07,5.1644628429646e-07,-1.1671430361368e-07,-16.490777700336,43.576117221418,0.27453183005938003,0.66226851851852,50400.0,1,1100.0,530.0,0.2,17.0
959,20685600,239.41666666667004,-0.00020992097423206,0.00024615494562232003,-3.6233971390256e-05,-4.0280787043551003e-07,5.2063284539355e-07,-1.1782497495803001e-07,-16.489967058001,43.672522252392,0.28373486008932003,0.6650462962963001,50400.0,1,1100.0,530.0,0.2,17.0
963,20772000,240.41666666667004,-0.00021059032471497,0.00024693493970472997,-3.6344614989763e-05,-4.0589849436971997e-07,5.248412488058099e-07,-1.1894275443608999e-07,-16.489157473298,43.768881873399,0.29293269614038003,0.66782407407407,50400.0,1,1100.0,530.0,0.2,17.0
967,20858400,241.41666666667004,-0.00021125925019855,0.00024771449086432,-3.6455240665769e-05,-4.0900389288182997e-07,5.2907156049787e-07,-1.2006766761604e-07,-16.488348243569,43.865193575377,0.30212491975827,0.67060185185185,50400.0,1,1100.0,530.0,0.2,17.0
971,20944800,242.41666666667004,-0.00021192775286625,0.0002484936016414,-3.6565848775153995e-05,-4.121240974373e-07,5.333238310398699e-07,-1.2119973360256e-07,-16.487539217071,43.961459997242,0.311312140136,0.67337962962963,50400.0,1,1100.0,530.0,0.2,17.0
975,21031200,243.41666666667004,-0.00021259583529826,0.0002492722746297,-3.6676439331449e-05,-4.1525916009477e-07,5.3759814688556e-07,-1.2233898679078e-07,-16.486730463931,44.057677458442,0.32049353898941996,0.67615740740741,50400.0,1,1100.0,530.0,0.2,17.0
979,21117600,244.41666666667004,-0.00021326349979864,0.00025005051266259,-3.6787012863949e-05,-4.1840911827981e-07,5.4189456879488e-07,-1.2348545051508e-07,-16.485921920928,44.153840157004005,0.32966763671029,0.67893518518519,50400.0,1,1100.0,530.0,0.2,17.0
983,21204000,245.41666666667004,-0.00021393074801346002,0.00025082831724961,-3.6897569236151e-05,-4.2157401109246e-07,5.4621316077438e-07,-1.2463914968192001e-07,-16.485113520847,44.24997657859,0.33884197910689,0.68171296296296,50400.0,1,1100.0,530.0,0.2,17.0
987,21290400,246.41666666667004,-0.0002145975824138,0.00025160569128847,-3.7008108874668e-05,-4.2475388311885e-07,5.505539962720199e-07,-1.2580011315317e-07,-16.484306285845,44.346040798464,0.34800440887435996,0.68449074074074,50400.0,1,1100.0,530.0,0.2,17.0
991,21376800,247.41666666667004,-0.00021526400442732,0.00025238263617761,-3.7118631750289003e-05,-4.2794877204499996e-07,5.5491713686944e-07,-1.2696836482444e-07,-16.483499277053,44.442076991280004,0.35716612228532,0.68726851851852,50400.0,1,1100.0,530.0,0.2,17.0
995,21463200,248.41666666667004,-0.00021593001658387,0.00025315915491703,-3.7229138333164e-05,-4.3115871600031e-07,5.593026443789e-07,-1.2814392837859002e-07,-16.482692538671,44.538086438799,0.36632745925333,0.6900462962963,50400.0,1,1100.0,530.0,0.2,17.0
999,21549600,249.41666666667004,-0.00021659562154018,0.00025393525027955,-3.733962873937e-05,-4.3438376344787e-07,5.6371059900443e-07,-1.2932683555655998e-07,-16.481886020939,44.634020387118994,0.37547684933668,0.69282407407407,50400.0,1,1100.0,530.0,0.2,17.0
1003,21636000,250.41666666667004,-0.00021726082141925,0.00025471092399842997,-3.7450102579181e-05,-4.3762396329417e-07,5.6814108196924e-07,-1.3051711867507e-07,-16.481080269132,44.729912071011,0.38462178135062003,0.69560185185185,50400.0,1,1100.0,530.0,0.2,17.0
1007,21722400,251.41666666667004,-0.00021792561792851,0.00025548617816427996,-3.7560560235773e-05,-4.4087934753810995e-07,5.7259414463353e-07,-1.3171479709542e-07,-16.480274091805,44.825770746913996,0.39376532282302,0.69837962962963,50400.0,1,1100.0,530.0,0.2,17.0
1011,21808800,252.41666666667004,-0.00021859001265253002,0.00025626101496135,-3.7671002308824e-05,-4.4414995878955003e-07,5.7706985706331e-07,-1.3291989827374999e-07,-16.479468887255003,44.921584584933996,0.40290385465859,0.70115740740741,50400.0,1,1100.0,530.0,0.2,17.0
1015,21895200,253.41666666667004,-0.00021925400877305,0.00025703543728407003,-3.7781428511022e-05,-4.4743583849793994e-07,5.8156828695637e-07,-1.3413244845843002e-07,-16.478663762655,45.01735020498901,0.41203688481728,0.7039351851851899,50400.0,1,1100.0,530.0,0.2,17.0
1019,21981600,254.41666666667004,-0.00021991760729164,0.00025780944660755,-3.7891839315907e-05,-4.5073702551427e-07,5.860894978856499e-07,-1.3535247237139e-07,-16.477859548938,45.113086068503996,0.4211687177367,0.70671296296296,50400.0,1,1100.0,530.0,0.2,17.0
1023,22068000,255.41666666667004,-0.00022058081070907998,0.00025858304530706,-3.8002234597978e-05,-4.5405356395587e-07,5.9063356239637e-07,-1.365799984405e-07,-16.477055211749,45.208764100193996,0.43029223102807,0.70949074074074,50400.0,1,1100.0,530.0,0.2,17.0
1027,22154400,256.41666666667004,-0.00022124362043641002,0.00025935623515646003,-3.811261472005e-05,-4.5738550204686e-07,5.952005606043199e-07,-1.3781505855746e-07,-16.476251386020003,45.304378580038005,0.4394073794007,0.71226851851852,50400.0,1,1100.0,530.0,0.2,17.0
1031,22240800,257.41666666667004,-0.00022190603855896002,0.00026012901825001,-3.8222979691046e-05,-4.6073286419984e-07,5.9979053076025e-07,-1.3905766656041e-07,-16.475448187582,45.39997628015001,0.44852406411606,0.7150462962963,50400.0,1,1100.0,530.0,0.2,17.0
1035,22327200,258.41666666667004,-0.00022256806616489,0.00026090139594967996,-3.8333329784797995e-05,-4.6409569636795e-07,6.044035485261999e-07,-1.4030785215825e-07,-16.474645382259,45.495487458073995,0.45762589820701005,0.71782407407407,50400.0,1,1100.0,530.0,0.2,17.0
1039,22413600,259.41666666667004,-0.00022322970535681002,0.00026167337065845,-3.8443665301637e-05,-4.6747404182162e-07,6.090396848736399e-07,-1.4156564305203e-07,-16.473842696768997,45.590985963857,0.46673110905319,0.72060185185185,50400.0,1,1100.0,530.0,0.2,17.0
1043,22500000,260.41666666667004,-0.00022389095790034,0.00026244494394122,-3.8553986040871995e-05,-4.7086792641232005e-07,6.1369898114678e-07,-1.4283105473446e-07,-16.473039968722,45.686453280051005,0.47583518192846996,0.72337962962963,50400.0,1,1100.0,530.0,0.2,17.0
1047,22586400,261.41666666667004,-0.00022455182597946,0.00026321611836847,-3.8664292389011e-05,-4.7427742491870004e-07,6.1838156281946e-07,-1.4410413790076e-07,-16.472237952498,45.78184327244001,0.48492643463491,0.72615740740741,50400.0,1,1100.0,530.0,0.2,17.0
1051,22672800,262.41666666667004,-0.00022521231100732997,0.00026398689494388,-3.8774583936546996e-05,-4.777025490752401e-07,6.2308744669046e-07,-1.4538489761521999e-07,-16.471436770876,45.877208673676,0.49401737403470003,0.72893518518519,50400.0,1,1100.0,530.0,0.2,17.0
1055,22759200,263.41666666667004,-0.00022587241456852999,0.00026475727573275,-3.8884861164218e-05,-4.8114334919307e-07,6.2781671617599e-07,-1.4667336698290999e-07,-16.470635731606,45.972523060302,0.50310295129594,0.73171296296296,50400.0,1,1100.0,530.0,0.2,17.0
1059,22845600,264.41666666667004,-0.00022653213746603998,0.0002655272615085,-3.8995124042464e-05,-4.8459986555758e-07,6.3256943750374e-07,-1.4796957194616e-07,-16.469835013571,46.067792049282,0.51218319868161,0.7344907407407401,50400.0,1,1100.0,530.0,0.2,17.0
1063,22932000,265.41666666667004,-0.00022719148252096,0.00026629685539759,-3.9105372876631e-05,-4.8807214543308e-07,6.3734568830929e-07,-1.4927354287620002e-07,-16.46903417976,46.163006025435,0.52125669616546,0.73726851851852,50400.0,1,1100.0,530.0,0.2,17.0
1067,23018400,266.41666666667004,-0.00022785045009272002,0.00026706605779705,-3.9215607704326e-05,-4.9156021458448e-07,6.4214550980077e-07,-1.5058529521629998e-07,-16.468234553785997,46.258184480161,0.53032758405787,0.7400462962963,50400.0,1,1100.0,530.0,0.2,17.0
1071,23104800,267.41666666667004,-0.00022850904218717002,0.0002678348709377,-3.9325828750531e-05,-4.9506411854047e-07,6.4696897690605e-07,-1.5190485836558e-07,-16.467434606398,46.35332279458299,0.53939639107419,0.74282407407407,50400.0,1,1100.0,530.0,0.2,17.0
1075,23191200,268.41666666667004,-0.00022916726013311002,0.00026860329651599,-3.9436036382881e-05,-4.9858390153891e-07,6.5181616241231e-07,-1.532322608734e-07,-16.466636111567,46.448412806922,0.54845764159763,0.74560185185185,50400.0,1,1100.0,530.0,0.2,17.0
1079,23277600,269.41666666667004,-0.00022982510475321,0.00026937133524072,-3.9546230487506e-05,-5.021196035305e-07,6.5668713198625e-07,-1.5456752845575e-07,-16.465835838518,46.543448473142995,0.5575136886158101,0.74837962962963,50400.0,1,1100.0,530.0,0.2,17.0
1083,23364000,270.41666666667004,-0.00023048257779078,0.00027013898837774,-3.9656410586958e-05,-5.0567125853165e-07,6.6158194127195e-07,-1.5591068274029998e-07,-16.465037650703,46.638449140952,0.56656629876954,0.75115740740741,50400.0,1,1100.0,530.0,0.2,17.0
1087,23450400,271.41666666667004,-0.00023113968152793998,0.00027090625863016,-3.9766577102218e-05,-5.092389050687e-07,6.6650065268264e-07,-1.5726174761394e-07,-16.464239791478,46.733404647192,0.57561475161093,0.75393518518519,50400.0,1,1100.0,530.0,0.2,17.0
1091,23536800,272.41666666667004,-0.00023179641716471002,0.00027167314728023,-3.9876730115521e-05,-5.1282260771112e-07,6.7144337474427e-07,-1.5862076703316e-07,-16.463441336531,46.828320321862,0.58465981912235,0.75671296296296,50400.0,1,1100.0,530.0,0.2,17.0
1095,23623200,273.41666666667004,-0.00023245278562507998,0.00027243965528895,-3.9986869663871996e-05,-5.1642238703376e-07,6.764101391895899e-07,-1.5998775215583e-07,-16.462643899354998,46.923170602691,0.59369516752903,0.75949074074074,50400.0,1,1100.0,530.0,0.2,17.0
1099,23709600,274.41666666667004,-0.00023310878839881001,0.00027320578427114,-4.0096995872331e-05,-5.2003829327403e-07,6.814010294441301e-07,-1.6136273617009e-07,-16.461847768664,47.0179912315,0.60272923274212,0.76226851851852,50400.0,1,1100.0,530.0,0.2,17.0
1103,23796000,275.41666666667004,-0.00023376442708737997,0.00027397153579724,-4.0207108709863e-05,-5.2367036269608e-07,6.8641610464963e-07,-1.6274574195355e-07,-16.461050537496,47.112780993652,0.61176312009093,0.7650462962962999,50400.0,1,1100.0,530.0,0.2,17.0
1107,23882400,276.41666666667004,-0.000234419703272,0.00027473691153587004,-4.0317208263875e-05,-5.273186524512999e-07,6.9145546001646e-07,-1.6413680756516e-07,-16.460254304821998,47.207490175112,0.6207829403944699,0.76782407407407,50400.0,1,1100.0,530.0,0.2,17.0
1111,23968800,277.41666666667004,-0.00023507461639925,0.00027550191095169,-4.0427294552436e-05,-5.309831592358e-07,6.9651908667922e-07,-1.6553592744342e-07,-16.459459394012,47.302185509268,0.62980552968377,0.77060185185185,50400.0,1,1100.0,530.0,0.2,17.0
1115,24055200,278.41666666667004,-0.00023572916905575,0.00027626653689955,-4.0537367843807e-05,-5.346639604971099e-07,7.0160711471305e-07,-1.6694315421594e-07,-16.458664344402003,47.396826699456994,0.63882160644428,0.77337962962963,50400.0,1,1100.0,530.0,0.2,17.0
1119,24141600,279.41666666667004,-0.00023638336220902997,0.00027703078921535,-4.0647427006321e-05,-5.3836107463259e-07,7.067195732286199e-07,-1.6835849859603e-07,-16.457869198397997,47.491413981552,0.64783128425918,0.77615740740741,50400.0,1,1100.0,530.0,0.2,17.0
1123,24228000,280.41666666667004,-0.00023703719769026002,0.00027779467060926,-4.0757472919006e-05,-5.4207456458489e-07,7.1185656687858e-07,-1.6978200229369e-07,-16.457074804403,47.585970430791996,0.65683952250779,0.77893518518519,50400.0,1,1100.0,530.0,0.2,17.0
1127,24314400,281.41666666667004,-0.00023769067527332002,0.00027855818139922,-4.0867506125903e-05,-5.4580446584622e-07,7.1701815357471e-07,-1.7121368772849e-07,-16.456280390095998,47.680469264562,0.66583997723894,0.78171296296296,50400.0,1,1100.0,530.0,0.2,17.0
1131,24400800,282.41666666667004,-0.00023834379729991,0.00027932132307325,-4.0977525773338e-05,-5.4955081464757e-07,7.2220439270484e-07,-1.7265357805726e-07,-16.455487245465,47.774912294391,0.6748329356348101,0.78449074074074,50400.0,1,1100.0,530.0,0.2,17.0
1135,24487200,283.41666666667004,-0.00023899656426396002,0.00028008409648501003,-4.1087532221052e-05,-5.5331366497479e-07,7.2741537420838e-07,-1.7410170923359002e-07,-16.454693771518,47.86933896113,0.6838289383309599,0.78726851851852,50400.0,1,1100.0,530.0,0.2,17.0
1139,24573600,284.41666666667004,-0.00023964897801972997,0.00028084650336478997,-4.1197525345062e-05,-5.5709305427822e-07,7.3265115927684e-07,-1.7555810499861e-07,-16.453900618597,47.963701095585,0.6928154906192601,0.7900462962963,50400.0,1,1100.0,530.0,0.2,17.0
1143,24660000,285.41666666667004,-0.00024030103946073,0.00028160854443959,-4.1307504978856e-05,-5.608890356181e-07,7.3791183607736e-07,-1.7702280045926002e-07,-16.453107038187,48.058039634985,0.70180275542126,0.79282407407407,50400.0,1,1100.0,530.0,0.2,17.0
1147,24746400,286.41666666667004,-0.00024095275045444,0.00028237022180457996,-4.1417471350141e-05,-5.6470164181727e-07,7.431974578595601e-07,-1.7849581604229e-07,-16.45231573019,48.152325971437996,0.71078321943865,0.79560185185185,50400.0,1,1100.0,530.0,0.2,17.0
1151,24832800,287.41666666667004,-0.00024160411210649,0.00028313153651275,-4.1527424406267e-05,-5.6853090541849e-07,7.4850807781285e-07,-1.7997717239436e-07,-16.451523935464,48.24654910965901,0.71975548388467,0.79837962962963,50400.0,1,1100.0,530.0,0.2,17.0
