time,dt,state,T_gas,T_steam,p_gas,p_steam
62694000.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
62697600.0,864000.0,1,1100,530,0.2,17
63561600.0,864000.0,1,1100,530,0.2,17
64425600.0,864000.0,1,1100,530,0.2,17
65289600.0,864000.0,1,1100,530,0.2,17
66153600.0,864000.0,1,1100,530,0.2,17
67017600.0,864000.0,1,1100,530,0.2,17
67881600.0,864000.0,1,1100,530,0.2,17
68745600.0,864000.0,1,1100,530,0.2,17
69609600.0,864000.0,1,1100,530,0.2,17
70473600.0,864000.0,1,1100,530,0.2,17
71337600.0,864000.0,1,1100,530,0.2,17
72201600.0,864000.0,1,1100,530,0.2,17
73065600.0,864000.0,1,1100,530,0.2,17
73929600.0,864000.0,1,1100,530,0.2,17
74793600.0,864000.0,1,1100,530,0.2,17
75657600.0,864000.0,1,1100,530,0.2,17
76521600.0,864000.0,1,1100,530,0.2,17
77385600.0,864000.0,1,1100,530,0.2,17
78249600.0,864000.0,1,1100,530,0.2,17
78256800.0,7200.0,6,741.6666666666667,361.6666666666667,0.16666666666666669,11.366666666666667
78264000.0,7200.0,6,383.33333333333337,193.33333333333337,0.13333333333333336,5.733333333333334
78271200.0,90000.0,3,25,25,0.1,0.1
78361200.0,3600.0,7,25.0,25.0,0.1,0.1
78364800.0,3600.0,7,383.3333333333333,193.33333333333331,0.13333333333333333,5.7333333333333325
78368400.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
78372000.0,864000.0,1,1100,530,0.2,17
79236000.0,864000.0,1,1100,530,0.2,17
80100000.0,864000.0,1,1100,530,0.2,17
80964000.0,864000.0,1,1100,530,0.2,17
81828000.0,864000.0,1,1100,530,0.2,17
82692000.0,864000.0,1,1100,530,0.2,17
83556000.0,864000.0,1,1100,530,0.2,17
84420000.0,864000.0,1,1100,530,0.2,17
85284000.0,864000.0,1,1100,530,0.2,17
86148000.0,864000.0,1,1100,530,0.2,17
87012000.0,864000.0,1,1100,530,0.2,17
87876000.0,864000.0,1,1100,530,0.2,17
88740000.0,864000.0,1,1100,530,0.2,17
89604000.0,864000.0,1,1100,530,0.2,17
90468000.0,864000.0,1,1100,530,0.2,17
91332000.0,864000.0,1,1100,530,0.2,17
92196000.0,864000.0,1,1100,530,0.2,17
93060000.0,864000.0,1,1100,530,0.2,17
93924000.0,864000.0,1,1100,530,0.2,17
93931200.0,7200.0,6,741.6666666666667,361.6666666666667,0.16666666666666669,11.366666666666667
93938400.0,7200.0,6,383.33333333333337,193.33333333333337,0.13333333333333336,5.733333333333334
93945600.0,90000.0,3,25,25,0.1,0.1
94035600.0,3600.0,7,25.0,25.0,0.1,0.1
94039200.0,3600.0,7,383.3333333333333,193.33333333333331,0.13333333333333333,5.7333333333333325
94042800.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
94046400.0,864000.0,1,1100,530,0.2,17
94910400.0,864000.0,1,1100,530,0.2,17
95774400.0,864000.0,1,1100,530,0.2,17
96638400.0,864000.0,1,1100,530,0.2,17
97502400.0,864000.0,1,1100,530,0.2,17
98366400.0,864000.0,1,1100,530,0.2,17
99230400.0,864000.0,1,1100,530,0.2,17
100094400.0,864000.0,1,1100,530,0.2,17
100958400.0,864000.0,1,1100,530,0.2,17
101822400.0,864000.0,1,1100,530,0.2,17
102686400.0,864000.0,1,1100,530,0.2,17
103550400.0,864000.0,1,1100,530,0.2,17
104414400.0,864000.0,1,1100,530,0.2,17
105278400.0,864000.0,1,1100,530,0.2,17
106142400.0,864000.0,1,1100,530,0.2,17
107006400.0,864000.0,1,1100,530,0.2,17
107870400.0,864000.0,1,1100,530,0.2,17
108734400.0,864000.0,1,1100,530,0.2,17
109598400.0,864000.0,1,1100,530,0.2,17
109605600.0,7200.0,6,741.6666666666667,361.6666666666667,0.16666666666666669,11.366666666666667
109612800.0,7200.0,6,383.33333333333337,193.33333333333337,0.13333333333333336,5.733333333333334
109620000.0,90000.0,3,25,25,0.1,0.1
109710000.0,3600.0,7,25.0,25.0,0.1,0.1
109713600.0,3600.0,7,383.3333333333333,193.33333333333331,0.13333333333333333,5.7333333333333325
109717200.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
