time,dt,state,T_gas,T_steam,p_gas,p_steam
726000.0,1200.0,5,1015.0,528.3333333333334,0.16666666666666669,14.666666666666666
727200.0,16800.0,1,1100,530,0.2,17
744000.0,16800.0,1,1100,530,0.2,17
760800.0,16800.0,1,1100,530,0.2,17
777600.0,1200.0,4,1100.0,530.0,0.2,17.0
778800.0,1200.0,4,1015.0,528.3333333333334,0.16666666666666669,14.666666666666668
780000.0,1200.0,4,930.0,526.6666666666666,0.13333333333333336,12.333333333333334
781200.0,9600.0,2,845,525,0.1,10
790800.0,9600.0,2,845,525,0.1,10
800400.0,9600.0,2,845,525,0.1,10
810000.0,1200.0,5,845.0,525.0,0.1,10.0
811200.0,1200.0,5,930.0,526.6666666666666,0.13333333333333333,12.333333333333332
812400.0,1200.0,5,1015.0,528.3333333333334,0.16666666666666669,14.666666666666666
813600.0,16800.0,1,1100,530,0.2,17
830400.0,16800.0,1,1100,530,0.2,17
847200.0,16800.0,1,1100,530,0.2,17
864000.0,1200.0,4,1100.0,530.0,0.2,17.0
865200.0,1200.0,4,1015.0,528.3333333333334,0.16666666666666669,14.666666666666668
866400.0,1200.0,4,930.0,526.6666666666666,0.13333333333333336,12.333333333333334
867600.0,9600.0,2,845,525,0.1,10
877200.0,9600.0,2,845,525,0.1,10
886800.0,9600.0,2,845,525,0.1,10
896400.0,1200.0,5,845.0,525.0,0.1,10.0
897600.0,1200.0,5,930.0,526.6666666666666,0.13333333333333333,12.333333333333332
898800.0,1200.0,5,1015.0,528.3333333333334,0.16666666666666669,14.666666666666666
900000.0,16800.0,1,1100,530,0.2,17
916800.0,16800.0,1,1100,530,0.2,17
933600.0,16800.0,1,1100,530,0.2,17
950400.0,1200.0,4,1100.0,530.0,0.2,17.0
951600.0,1200.0,4,1015.0,528.3333333333334,0.16666666666666669,14.666666666666668
952800.0,1200.0,4,930.0,526.6666666666666,0.13333333333333336,12.333333333333334
954000.0,9600.0,2,845,525,0.1,10
963600.0,9600.0,2,845,525,0.1,10
973200.0,9600.0,2,845,525,0.1,10
982800.0,1200.0,5,845.0,525.0,0.1,10.0
984000.0,1200.0,5,930.0,526.6666666666666,0.13333333333333333,12.333333333333332
