time,dt,state,T_gas,T_steam,p_gas,p_steam
10076400.0,28800.0,2,845,525,0.1,10
10105200.0,3600.0,5,845.0,525.0,0.1,10.0
10108800.0,50400.0,1,1100,530,0.2,17
10159200.0,3600.0,4,1100.0,530.0,0.2,17.0
10162800.0,28800.0,2,845,525,0.1,10
10191600.0,3600.0,5,845.0,525.0,0.1,10.0
10195200.0,50400.0,1,1100,530,0.2,17
10245600.0,3600.0,4,1100.0,530.0,0.2,17.0
10249200.0,28800.0,2,845,525,0.1,10
10278000.0,3600.0,5,845.0,525.0,0.1,10.0
10281600.0,50400.0,1,1100,530,0.2,17
10332000.0,3600.0,4,1100.0,530.0,0.2,17.0
10335600.0,28800.0,2,845,525,0.1,10
10364400.0,3600.0,5,845.0,525.0,0.1,10.0
10368000.0,50400.0,1,1100,530,0.2,17
10418400.0,3600.0,4,1100.0,530.0,0.2,17.0
10422000.0,28800.0,2,845,525,0.1,10
10450800.0,3600.0,5,845.0,525.0,0.1,10.0
10454400.0,50400.0,1,1100,530,0.2,17
10504800.0,3600.0,4,1100.0,530.0,0.2,17.0
10508400.0,28800.0,2,845,525,0.1,10
10537200.0,3600.0,5,845.0,525.0,0.1,10.0
10540800.0,50400.0,1,1100,530,0.2,17
10591200.0,3600.0,4,1100.0,530.0,0.2,17.0
10594800.0,28800.0,2,845,525,0.1,10
10623600.0,3600.0,5,845.0,525.0,0.1,10.0
10627200.0,50400.0,1,1100,530,0.2,17
10677600.0,3600.0,4,1100.0,530.0,0.2,17.0
10681200.0,28800.0,2,845,525,0.1,10
10710000.0,3600.0,5,845.0,525.0,0.1,10.0
10713600.0,50400.0,1,1100,530,0.2,17
10764000.0,3600.0,4,1100.0,530.0,0.2,17.0
10767600.0,28800.0,2,845,525,0.1,10
10796400.0,3600.0,5,845.0,525.0,0.1,10.0
10800000.0,50400.0,1,1100,530,0.2,17
10850400.0,3600.0,4,1100.0,530.0,0.2,17.0
10854000.0,28800.0,2,845,525,0.1,10
10882800.0,3600.0,5,845.0,525.0,0.1,10.0
10886400.0,50400.0,1,1100,530,0.2,17
10936800.0,3600.0,4,1100.0,530.0,0.2,17.0
10940400.0,28800.0,2,845,525,0.1,10
10969200.0,3600.0,5,845.0,525.0,0.1,10.0
10972800.0,50400.0,1,1100,530,0.2,17
11023200.0,3600.0,4,1100.0,530.0,0.2,17.0
11026800.0,28800.0,2,845,525,0.1,10
11055600.0,3600.0,5,845.0,525.0,0.1,10.0
11059200.0,50400.0,1,1100,530,0.2,17
11109600.0,3600.0,4,1100.0,530.0,0.2,17.0
11113200.0,28800.0,2,845,525,0.1,10
11142000.0,3600.0,5,845.0,525.0,0.1,10.0
11145600.0,50400.0,1,1100,530,0.2,17
11196000.0,3600.0,4,1100.0,530.0,0.2,17.0
11199600.0,28800.0,2,845,525,0.1,10
11228400.0,3600.0,5,845.0,525.0,0.1,10.0
11232000.0,50400.0,1,1100,530,0.2,17
11282400.0,3600.0,4,1100.0,530.0,0.2,17.0
11286000.0,28800.0,2,845,525,0.1,10
11314800.0,3600.0,5,845.0,525.0,0.1,10.0
11318400.0,50400.0,1,1100,530,0.2,17
